workload,run-time,cache-misses,instructions,branches,branch-misses,ref-cycles,cycles,faults,bus-cycles,cache-references,context-switches,cpu-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,itlb_misses.stlb_hit,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,mem-stores,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,l2_rqsts.all_demand_miss,l2_rqsts.all_demand_references,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_trans.l2_wb,l2_rqsts.miss,l2_rqsts.references,cycle_activity.cycles_mem_any,cycle_activity.stalls_mem_any,cycle_activity.stalls_total,uops_executed.stall_cycles,uops_issued.stall_cycles,uops_retired.stall_cycles,dtlb_load_misses.stlb_hit,dtlb_store_misses.stlb_hit,inst_retired.any,br_misp_retired.all_branches,br_inst_retired.all_branches,br_inst_retired.near_taken,br_inst_retired.near_call,mem_inst_retired.all_loads,mem_inst_retired.all_stores,l1d.replacement,l2_lines_in.all,longest_lat_cache.miss,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,uops_executed.thread,uops_executed.core_cycles_ge_1,cpu_clk_unhalted.ref_tsc,msr/tsc/,IpMispredict,BpTkBranch,IpBranch,IpCall,IpTB,IpLoad,IpStore,L1D_Cache_Fill_BW,L2_Cache_Fill_BW,L3_Cache_Fill_BW,CPI,MLP,ILP,CPU_Utilization
527.cam4_r,56,1458712010,386784599806,52341963237,653656854,158273221750,224132730662,781921,1266185933,14468711916,1172,53248,11197250327,109359210155,39347571580,1112459547,128983551,1404760435,12570691,225966445,1827686444,690838797,54756609455,39399494075,49985055,111788712354,21886179,38620011773,11535894,11796199,3026951884,9136509653,864361099,1182371129,3022928998,10106275503,23917878122,214367513619,44075637676,59207651512,59209988660,111306904066,112391841234,1322153655,423641644,398988242577,675557109,54018456646,32575513816,3559915560,112740974299,38890662970,11626066992,8433822356,1489610492,175950204914,52942728966,462234793981,174137990712,160061472625,161690411407,590.61,1.66,7.39,112.08,12.25,3.54,10.26,13.16,9.55,1.69,0.56,3.32,5.31,0.99
527.cam4_r,58,1518913679,401355473520,54382415198,682156048,164224277125,232641701691,804031,1313794354,15049248610,1183,55249,11621508592,113381103035,40608559153,1131397613,133772020,1447335600,12654730,231763736,1867399108,705228943,56251432998,40655636702,51513403,116114275792,22471241,39949256672,11759033,12392386,3115946879,9418483877,876348239,1215613808,3086339834,10349748847,24608696930,222507466318,45196646641,60584595333,60587019727,115373927891,116177595755,1406646757,428541533,413756532086,695337584,55760138774,33686860550,3709841662,117201741375,40229933088,11972843882,8678908505,1546751520,181924170934,54769910595,479421291036,180680217615,166006615500,167695629454,595.04,1.66,7.42,111.53,12.28,3.53,10.28,13.09,9.49,1.69,0.56,3.32,5.31,0.99
527.cam4_r,60,1573581284,415904924791,55984368647,698170060,170167915375,241139889292,826141,1361343472,15482545987,1195,57250,11991521234,117882836426,41894058737,1153495038,134224866,1480400810,12731328,232336508,1888116889,718846216,57737631317,41943345464,52978494,121136696391,22776394,41238576482,12011609,12471026,3172983344,9687465702,890875626,1246219485,3117357832,10538538735,25196068781,230663712900,46326492683,61968178490,61970692372,119463951742,119987054654,1495426355,433443135,429072836175,708908234,57256233709,34683073790,3891318267,122252442345,41526168826,12282853119,8839993379,1555347844,184749579643,56117780786,497839004954,187976898108,171951885250,173700253806,605.26,1.65,7.49,110.26,12.37,3.51,10.33,12.98,9.34,1.64,0.56,3.29,5.3,0.99
527.cam4_r,62,1583633642,430861250795,57445372879,711492896,176115834875,249644239827,826141,1408926814,15760614853,1207,59251,12296106679,122814538455,43172350742,1175357129,134718638,1517365625,12801076,232957375,1908800556,732393916,59212166690,43221625405,54532413,126125002494,23084267,42518744810,12263710,12548120,3232979590,9965351894,905482767,1280520266,3148992671,10740956318,25805969206,238814476957,47474531437,63369407027,63372009994,123581186039,123825086448,1587956947,438373220,444253008260,722465841,58737950937,35670150773,4071295933,127257620540,42810446779,12609046467,9014213060,1565159028,187835102264,57553351972,516172005697,195257153992,177892977125,179705493335,614.91,1.65,7.56,109.12,12.45,3.49,10.38,12.9,9.22,1.6,0.56,3.26,5.29,0.99
527.cam4_r,64,1595535703,445710084224,58894444623,724817912,182061334125,258144333276,826141,1456490804,16057465181,1218,61252,12613882430,127710617169,44447194132,1197000287,135402822,1556211164,12868654,233614622,1930082680,746968034,60680914937,44502452696,56142650,131079470217,23394890,43790658260,12523015,12618326,3295946841,10244088014,920161079,1315854803,3182200242,10949294396,26420892554,246952675943,48886397571,65121766175,65124467943,127850354193,127846325489,1671815509,447937856,459358419011,736362637,60211036170,36651343242,4250171262,132238826063,44090800899,12943774387,9198952435,1575669900,191096978556,59041273355,534434742578,202522661311,183839563500,185710481520,623.82,1.64,7.63,108.08,12.53,3.47,10.42,12.83,9.12,1.56,0.56,3.24,5.28,0.99
527.cam4_r,66,1608858064,460499390627,60336618580,738672553,188011264875,266651733340,826141,1504090236,16367489471,1225,63253,12937892643,132587747445,45828657286,1242455375,142926511,1605151278,13469594,247507481,2005458824,769043331,62488498729,45885536349,57152464,135647581422,24013034,45074202137,12803020,12799451,3378785701,10576903832,953274409,1356641029,3322539329,11356050338,27335050132,254849827286,50698030299,67492558961,67495335203,131960825510,132030064942,1710190147,462697849,473991107685,757404059,61964854742,37766958844,4398945663,136631640538,45431328605,13324349443,9455614324,1632203255,197498632285,61023812777,551809214490,209161548933,189784965375,191715903460,625.81,1.64,7.65,107.75,12.55,3.47,10.43,12.81,9.09,1.57,0.56,3.24,5.28,0.99
527.cam4_r,68,1667782935,474833101466,62098978269,760555961,193957401375,275153293643,848251,1551659336,16829107169,1240,65254,13288952826,136845873987,47433627579,1283111015,145517812,1666837990,13856856,250580912,2081105601,801732397,64776542093,47521707145,60069356,139706822797,24755485,46557765918,13273102,13444848,3496205499,10954660485,992254256,1410250977,3434890344,11770149474,28296813365,262659618623,52360417760,69755111432,69757978316,136100409004,136208370740,1753237403,482631675,489055514476,785191874,64068156985,39027758477,4523229381,140757732045,46986093512,13781280077,9798105293,1691037236,204502773565,63068904544,568999419943,215552331168,195725704250,197720875737,622.85,1.64,7.63,108.12,12.53,3.47,10.41,12.86,9.15,1.58,0.56,3.24,5.28,0.99
527.cam4_r,70,1727820101,489555134601,64150011034,787302219,199890242125,283634306912,870361,1599122069,17472103129,1249,67255,13787560875,140872348406,48813691460,1327343352,154456342,1718921995,14480930,265857755,2155843418,825174485,66634048943,48858654840,61174377,143787381554,25631634,48087098032,13766243,13925712,3625115448,11279094041,1022055947,1450961239,3574028103,12166958397,29203560537,270576772880,54014491866,71986909505,71989857192,140119204384,140311180138,1791311718,497988861,503752699658,814374009,66126444584,40288827902,4663155005,144825321619,48471332502,14213612213,10126127510,1751875414,211283041321,65065294377,586007824606,221893053917,201666255250,203725681348,618.58,1.64,7.62,108.03,12.5,3.48,10.39,12.89,9.18,1.59,0.56,3.25,5.28,0.99
527.cam4_r,72,1790179057,504019860527,66177585254,815781478,205845048250,292148798250,892471,1646760524,18033945970,1262,69256,14178710681,144875578370,50466287696,1375063408,156212103,1779766940,14928191,270447138,2240739850,855893720,68843941836,50540264307,63995226,147861629179,26445067,49594909515,14221047,14476099,3748779175,11692529326,1059947399,1506928149,3704347645,12635595300,30283602656,278380486387,55669931591,74229862357,74232900118,144194242501,144432747206,1832626264,516549752,518970177280,842122266,68246009179,41548193627,4782134677,148985017395,50052765609,14699598466,10484995540,1810914040,218685768787,67217588308,603204720274,228261100409,207605702500,209730375661,616.26,1.64,7.6,108.52,12.49,3.48,10.37,12.96,9.25,1.6,0.56,3.25,5.29,0.99
527.cam4_r,74,1845472375,518984264759,68256803007,843209275,211805970750,300672132335,914581,1694447908,18695993966,1276,71257,14702675801,148968443064,51800623261,1414183874,165144248,1830841437,15475100,282776587,2307549967,881645800,70768206429,51889233834,65290295,151941786709,27248827,51104738949,14674643,15052370,3871896744,11998365650,1093897471,1545632010,3825420100,12993696602,31113441732,286276482178,57336238195,76494040223,76497173844,148288932476,148601881473,1872420784,533432076,533271366575,868172444,70226811713,42773170312,4917876516,152950339677,51511998190,15103574038,10798293544,1870483637,225035346470,69109496664,620283655851,234657194427,213551071500,215735541760,614.25,1.64,7.59,108.44,12.47,3.49,10.35,12.96,9.27,1.61,0.56,3.26,5.29,0.99
527.cam4_r,76,1917963963,533162707838,70239061164,869365523,217773099250,309203833318,954378,1742184991,19269906937,1289,73258,15090974252,152893140596,53460465172,1460341524,168317592,1896335400,15913592,289619118,2398416202,910684575,72855142305,53526649255,67898524,156022489602,28129311,52635931803,15182662,15519955,4001511045,12405692453,1127859349,1600387924,3960230643,13457230913,32200333259,294035941902,59028858232,78777751773,78780978246,152384348716,152756875124,1912626186,550838679,548619215181,898912282,72382111047,44043931632,5038443968,157145288791,53093746682,15624904873,11180180827,1928579812,232636030643,71315518721,637658219524,241064760157,219493666375,221740626913,610.31,1.64,7.58,108.89,12.46,3.49,10.33,13.06,9.35,1.61,0.56,3.26,5.29,0.99
527.cam4_r,78,1965014645,548120241684,72319468739,898741803,223706200750,317665974343,958799,1789649715,19909844133,1300,75259,15608209341,156987901090,54837347317,1503398515,175125281,1943602372,16506374,299479535,2461852376,938813307,74921770125,54939142088,69397372,160076929881,28862232,54116602352,15657150,16177130,4118375814,12711448632,1165285150,1639741082,4075166590,13812834444,33007079793,301907682450,60683203241,81018291893,81021601159,156457904330,156890263448,1953628474,568408792,562534328442,922749419,74241051625,45215667254,5162162197,161030458563,54500725223,16010748413,11495107962,1997438426,239395265793,73309140178,654414863888,247327949023,225437211250,227745691476,609.63,1.64,7.58,108.97,12.44,3.49,10.32,13.04,9.36,1.63,0.56,3.27,5.29,0.99
527.cam4_r,80,2046197099,561919212583,74198124453,923015763,229639703250,326148946823,999518,1837117777,20511832159,1311,77260,16017142475,160827787481,56439419636,1545298094,179918617,2011024725,16891441,307707815,2549881801,966912244,77017446077,56510193676,71961926,164182824687,29810394,55676032797,16193291,16550245,4254726285,13097504714,1198679750,1692242923,4208002943,14257027958,34039808330,309746107432,62340439712,83270110224,83273504067,160543157719,161053641613,1994039801,585497690,578528426508,954577970,76578353483,46576519646,5299891108,165358576320,56172356099,16549545070,11880363437,2045577647,246658867384,75436202117,672122793312,253873613085,231384728750,233750862070,606.06,1.64,7.55,109.16,12.42,3.5,10.3,13.15,9.44,1.62,0.56,3.27,5.29,0.99
527.cam4_r,82,2082726882,577404998018,76400410189,954933839,235584432125,334648224605,1003018,1884675580,21127460163,1322,79261,16517717388,165051326391,57873978424,1592766506,185106722,2056476167,17562055,316212558,2617478587,995868315,79075913412,57989914704,73513120,168206766765,30490176,57153180905,16588060,17283819,4372729786,13428588968,1236920542,1734348963,4324918544,14634934744,34909250048,317565207991,63981959966,85491947538,85495427720,164581509541,165133551747,2034799144,603647435,592801670502,978797043,78431679266,47730090937,5414294810,169384451208,57508647375,16971953777,12215080607,2129008549,255200822763,77747087973,688439978946,259967692989,237334574750,239762660604,605.64,1.64,7.56,109.49,12.42,3.5,10.31,13.15,9.47,1.65,0.56,3.28,5.3,0.99
527.cam4_r,84,2172903508,591107849460,78214011982,978252466,241528804500,343147336887,1047236,1932230620,21742912263,1333,81262,16946712657,168887416673,59409576234,1633070419,190334442,2118669240,17956794,324611612,2697727993,1024052933,81142569802,59514549238,75764157,172332679064,31488685,58711525413,17249066,17586430,4508037181,13791378042,1271568891,1782758779,4452125393,15052945190,35875774157,325369354745,65693684519,87802985968,87806561392,168692628214,169342136271,2074905299,619858477,607796219968,1008532701,80594500251,49017607434,5545871306,173433771524,59180157684,17467440424,12573357162,2165036771,260773685797,79569945594,706381001433,266604040845,243279167375,245767704790,602.65,1.64,7.54,109.59,12.4,3.5,10.27,13.22,9.51,1.64,0.56,3.28,5.3,0.99
527.cam4_r,86,2205922106,606760298168,80518489922,1009110098,247471517375,351644128433,1047236,1979772410,22355922323,1344,83263,17420651787,173111483965,60886759653,1681657192,195377555,2168468637,18569186,333065747,2770924324,1052594483,83218176679,61020041201,77594608,176194420714,32323578,60126342192,17644350,18268664,4622204233,14142052722,1307959613,1828668320,4574842856,15454112029,36802637821,333200333551,67316205376,90005803701,90009467017,172745205494,173422324084,2115699768,638771363,622708710134,1035713406,82617330633,50250810611,5673144277,177603900621,60571617152,17899398393,12901749559,2257511131,270054595602,81997655990,722526387909,272608441165,249232174250,251772875100,601.24,1.64,7.54,109.76,12.39,3.51,10.28,13.23,9.54,1.67,0.56,3.29,5.3,0.99
527.cam4_r,88,2304093568,620478053545,82301292721,1032364370,253399050500,360096301282,1091459,2027192556,22931303582,1355,85264,17836892089,176979198985,62419827702,1725099055,200417537,2226854241,19049586,341353113,2846227354,1081486827,85293295352,62540817813,79562115,180434686668,33164848,61726424875,18303212,18606620,4758608507,14487189040,1344724435,1873572151,4696509140,15850736814,37715723035,341031276054,69171693786,92489912141,92493658326,176999889627,177735045240,2155274687,656928527,637609883854,1064206291,84693300063,51495607732,5792949178,181674039542,62171205814,18379037646,13270092699,2293895328,275395613248,83798141137,740471044789,279255424548,255174485500,257775344139,599.14,1.64,7.53,110.07,12.38,3.51,10.26,13.28,9.59,1.66,0.56,3.29,5.3,0.99
527.cam4_r,90,2336486579,635446705758,84491078543,1062545649,259342588625,368585871322,1110069,2074740801,23576818567,1363,87265,18333201277,181012767865,63927453742,1771191406,205454616,2281017762,19610042,349570469,2924543506,1109607021,87386445350,64077398178,81723226,184310598243,34069665,63110007574,18581617,19263188,4871028516,14859957803,1379494537,1923326152,4824804872,16277023054,38704311992,348866978422,70628534103,94503422894,94507255624,180902799655,181704736743,2196475709,674063623,652654189076,1092633695,86801505587,52774429061,5932311119,185838713016,63641732635,18808251991,13589023516,2385261870,284282895851,86126831878,757278477986,285411982001,261119705375,263780297896,597.32,1.64,7.52,110.02,12.37,3.51,10.26,13.29,9.6,1.69,0.56,3.3,5.31,0.99
527.cam4_r,92,2423831436,649817201817,86393976883,1087735732,265285589500,377082852968,1135681,2122284768,24143795996,1372,89266,18744152281,185051533066,65436876620,1817326553,210474222,2334860693,20190754,357970258,2994851935,1139029029,89446433561,65570364777,83364737,188546981172,34934339,64764966209,19259216,19674891,5013527650,15183302505,1418125909,1964111406,4940579335,16648122076,39553500279,356706475827,72624065630,97100100031,97104044387,185234058517,186073396555,2233459726,691545619,667711772837,1120933360,88898501618,54031257226,6055695057,189967933493,65200597313,19341334958,13991748078,2424783267,291181272836,88208918209,774505839892,291888526059,267059063750,269780442573,595.67,1.65,7.51,110.26,12.36,3.51,10.24,13.37,9.67,1.68,0.56,3.3,5.31,0.99
527.cam4_r,94,2466350832,664406645348,88470531358,1116280152,271237041750,385592387202,1156311,2169896468,24840257369,1383,91266,19273460895,189005609745,66968639238,1860511609,215558091,2393791823,20682280,366165396,3079522034,1166624269,91544305967,67131656411,85838817,192555558052,35770742,66092507533,19480180,20242827,5117513398,15578825930,1451044238,2018232142,5075249004,17101725939,40609283374,364557628597,74030291932,99120311771,99124321343,189127511532,190048564020,2278821053,711447304,682607912436,1149619834,90985901997,55298349151,6191462360,194076500404,66713485720,19734785634,14285000452,2502188134,298338964047,90218420777,791803171707,298237346900,273001766250,275785569803,593.77,1.65,7.5,110.25,12.34,3.52,10.23,13.35,9.67,1.69,0.56,3.31,5.31,0.99
527.cam4_r,96,2541354828,679207270648,90496052545,1143516526,277181246375,394091320679,1179902,2217450013,25361416323,1398,93267,19657611161,193136947528,68449301973,1908919811,220618127,2443302117,21296891,375526486,3150927914,1194745764,93620953469,68622550828,87198294,196574850256,36747798,67751169493,20200436,20656514,5265285520,15893233832,1490713752,2058305226,5196036145,17474607850,41437756820,372353116031,75993633444,101621803519,101625901109,193354675156,194312109410,2315348633,725923784,697491810142,1178303076,93061497577,56552235276,6321280675,198177552611,68239622487,20270281458,14678118565,2555258792,306091874571,92452867511,808975853591,304627356482,278942016125,281789783051,591.95,1.65,7.49,110.34,12.33,3.52,10.22,13.43,9.73,1.69,0.57,3.31,5.31,0.99
527.cam4_r,98,2593571800,693798920547,92525478292,1171714764,283134099500,402602890785,1202012,2265072862,26043518779,1410,95268,20191609464,197124500307,70008719161,1949745018,225686435,2506807748,21705134,382776128,3234174455,1223904735,95698133979,70187545938,89943789,200683594258,37449842,69119811866,20500887,21279384,5369349570,16295115655,1522280914,2113068764,5326541848,17927007258,42515040372,380229776433,77588788245,103828414578,103832599586,197475375771,198463815893,2357594049,746489121,712474588030,1206393232,95155257801,57813499132,6449779319,202293058792,69777067941,20659486801,14984112712,2619109753,312454402349,94328679269,826244715837,311035249799,284885588375,287794579841,590.58,1.65,7.49,110.46,12.32,3.52,10.21,13.41,9.73,1.7,0.57,3.31,5.31,0.99
