workload,cycles,cache-misses,instructions,stalled-cycles-backend,branch-misses,context-switches,iTLB-load-misses,IpNReturn,IpMispredict,BpTkBranch
521.wrf_r,313307075391,1790924879,470136124733,203850813847,482751395,8080,399847,115.42,974.19,1.55
521.wrf_r,321281863454,1827805852,481755906538,209072490432,494828700,8289,411180,115.18,973,1.55
521.wrf_r,329319299184,1864520843,493540989420,214377586811,506745961,8496,420745,115.01,973.3,1.55
521.wrf_r,337359350033,1923167379,506324269907,219606763749,518495441,8700,430539,115.09,975.76,1.55
521.wrf_r,345391334080,1960924846,517941613430,224909772916,530829017,8899,440622,114.89,975.6,1.55
521.wrf_r,353363647095,2019918048,530708404319,229968082995,542491525,9103,450839,115.04,977.16,1.55
521.wrf_r,361397236280,2057329076,542349903866,235258044038,555055452,9309,461229,114.84,977.16,1.55
521.wrf_r,369464507437,2094406564,554065745278,240598014269,566985537,9511,471247,114.69,976.13,1.55
521.wrf_r,377523264382,2157301648,566862006502,245858842666,578707084,9711,479871,114.91,978.34,1.55
521.wrf_r,385585050054,2194812529,578596246289,251156057589,591239919,9919,489638,114.71,978.4,1.55
521.wrf_r,393559385833,2232644888,590232426908,256492064006,603045928,10124,499974,114.55,977.91,1.55
521.wrf_r,401616423112,2295813259,603016918812,261725777135,615301817,10327,508689,114.85,980.08,1.55
521.wrf_r,409682992136,2334116158,614703950494,267066710827,627153813,10539,518741,114.7,979.25,1.55
521.wrf_r,417749838527,2375719659,626590828683,272349144283,639661190,10746,528529,114.65,978.54,1.55
521.wrf_r,425786113785,2433626104,639159239247,277632684860,651108388,10950,538073,114.9,980.73,1.55
521.wrf_r,433847583314,2471916139,650862563400,282944014022,663454681,11148,548521,114.82,980.09,1.55
521.wrf_r,441914934099,2534592220,663640026776,288177909007,675598507,11354,557607,115.16,981.66,1.55
521.wrf_r,449946865781,2574034128,675289407371,293491708664,687805626,11561,567972,115.11,981.63,1.55
521.wrf_r,457957159113,2613164308,686834151158,298730087607,699992017,11762,578792,115.09,981.05,1.55
521.wrf_r,465999626134,2677578215,699542301872,303996658341,711756702,11965,588270,115.39,982.01,1.55
521.wrf_r,474036848949,2717416353,711210951426,309301862237,724213500,12165,598542,115.41,981.32,1.55
521.wrf_r,482104076839,2780341730,723940573533,314536859334,735779237,12365,608662,115.77,982.43,1.55
521.wrf_r,490164149302,2820144606,735580263658,319834501035,748594429,12567,619243,115.75,982.05,1.55
521.wrf_r,498099070116,2859770219,747121457200,325081969427,760756476,12772,631005,115.78,981.34,1.55
521.wrf_r,506143150566,2922932477,759858892464,330330808560,772769447,12971,640406,116.14,982.37,1.55
521.wrf_r,514176559046,2962795644,771500824719,335644062981,785106449,13171,651074,116.14,981.81,1.55
521.wrf_r,522209834773,3005561757,783264532534,340930115481,797401346,13382,661856,116.13,981.36,1.55
521.wrf_r,530135625660,3064509283,795699818394,346120673545,809350644,13580,672711,116.46,982.82,1.55
521.wrf_r,538161663843,3104352507,807338175484,351444856899,821609862,13778,683411,116.48,981.71,1.55
521.wrf_r,546215632595,3166882435,820066045744,356680622003,833723035,13985,692893,116.76,983.13,1.55
521.wrf_r,554252345533,3206389350,831771318873,362003326778,845923229,14190,703030,116.77,982.61,1.55
521.wrf_r,562310599968,3246689630,843376310590,367329100499,858127919,14388,713586,116.79,981.55,1.55
521.wrf_r,570375234433,3311224110,856161844313,372561925004,870266720,14596,722727,117.06,982.87,1.55
521.wrf_r,578439516926,3351437988,867789566623,377886130480,882456489,14798,733223,117.06,982.1,1.55
521.wrf_r,586493221176,3415157776,880545760276,383111845048,894633889,15004,742499,117.32,983.5,1.55
521.wrf_r,594516486799,3454932075,892083057145,388346459864,906965633,15206,754154,117.32,982.48,1.55
521.wrf_r,602546554439,3495002722,903587969995,393616011244,919256476,15408,765478,117.32,981.78,1.55
521.wrf_r,610610781926,3557081751,916335252673,398828271077,931564799,15608,774930,117.57,982.95,1.55
521.wrf_r,618675992413,3597291580,927974009165,404143970275,943891183,15808,785281,117.57,981.91,1.55
521.wrf_r,626707654006,3658649396,940679209941,409351684761,956093527,16009,794396,117.56,981.35,1.55
521.wrf_r,634775514538,3699142575,952276072857,414682918156,968419184,16208,804894,117.79,982.28,1.55
521.wrf_r,642838647702,3739153333,963891809708,419991762094,980790882,16407,815445,117.79,981.48,1.55
521.wrf_r,650896301155,3801238819,976651519938,425204209653,993112159,16608,824792,118.02,982.33,1.55
521.wrf_r,658847050558,3840283098,987758809430,430298011015,1005383897,16832,837523,118,981.67,1.55
521.wrf_r,666759382711,3879602746,998840222858,435299227335,1017502382,17041,849594,117.99,980.96,1.55
521.wrf_r,674783875575,3942420158,1011623987150,440533384016,1029440298,17242,859201,118.21,981.74,1.55
521.wrf_r,682848858868,3982872757,1023145988891,445863166055,1041886665,17446,869842,118.2,981,1.55
521.wrf_r,690904075170,4044667177,1035928594835,451008630405,1054416235,17651,879855,118.37,982.01,1.55
521.wrf_r,698844431027,4084009496,1047404351145,456209718383,1066905703,17859,892003,118.35,981.21,1.55
521.wrf_r,706860250847,4124299433,1058955548013,461531166729,1079366038,18057,902911,118.33,980.48,1.55
521.wrf_r,714914024125,4185659405,1071634996267,466720519902,1091872455,18259,912810,118.53,980.93,1.55
521.wrf_r,722955133116,4225506920,1083240116081,472023516188,1104551765,18467,923383,118.53,980.13,1.55
521.wrf_r,730964711397,4285660271,1095931571091,477253465313,1117063165,18669,932595,118.6,979.44,1.55
521.wrf_r,739019845315,4325292817,1107534136719,482553695536,1129795978,18870,943519,118.69,979.6,1.55
521.wrf_r,747078929323,4365130711,1119127351285,487848692430,1142532885,19073,954065,118.68,978.77,1.55
521.wrf_r,755101779014,4426829409,1131817730880,493057725617,1155202462,19281,963271,118.87,978.95,1.55
521.wrf_r,763168378724,4466815249,1143390310060,498365216608,1168062133,19489,974149,118.85,978.14,1.56
521.wrf_r,771225159828,4506608245,1154978463180,503660167787,1180962454,19697,985287,118.84,977.21,1.56
521.wrf_r,779248833727,4567407944,1167655476649,508838354982,1193764776,19901,994987,119.03,977.28,1.56
521.wrf_r,787315338682,4607429292,1179219433527,514139735723,1206720367,20111,1005695,119.01,976.4,1.56
521.wrf_r,795313803181,4669660518,1191800456037,519301060390,1219523231,20319,1015746,119.22,976.46,1.56
521.wrf_r,803327578557,4709268664,1203418036855,524591469290,1232518637,20522,1026044,119.2,975.5,1.56
521.wrf_r,811393639905,4749012288,1215007719091,529884622474,1245548023,20727,1036698,119.18,974.58,1.56
521.wrf_r,819419155458,4812138500,1227658526775,535083179749,1258473660,20922,1046124,119.35,975.06,1.56
521.wrf_r,827478988625,4851653511,1239257715297,540366718722,1271501505,21129,1056649,119.33,974.12,1.56
521.wrf_r,835432060695,4913927260,1251860538328,545541261520,1284329529,21324,1066160,119.38,973.24,1.56
521.wrf_r,843498679913,4953707684,1263443384779,550831837695,1297359743,21524,1076626,119.45,973.27,1.56
521.wrf_r,851555837780,4993207221,1275072254690,556118111854,1310320303,21721,1086800,119.44,972.43,1.56
521.wrf_r,859605775639,5055983637,1287758233916,561316901685,1323141433,21920,1096141,119.6,972.57,1.56
521.wrf_r,867597521605,5095209549,1299199478344,566533921394,1335995391,22126,1107543,119.58,971.77,1.56
521.wrf_r,875651946118,5135077777,1310828206858,571816903515,1348948770,22328,1118285,119.55,971.01,1.56
521.wrf_r,883713055997,5196250351,1323512235148,577041290147,1361619984,22528,1127281,119.73,971.11,1.56
521.wrf_r,891770595052,5235900045,1335102326082,582323907141,1374723854,22731,1138093,119.71,970.37,1.56
521.wrf_r,899810632848,5295828944,1347754525000,587534712124,1387299459,22929,1147605,119.86,970.71,1.56
521.wrf_r,907874026644,5335276095,1359375210630,592815462489,1400354331,23138,1157765,119.84,969.86,1.56
521.wrf_r,915937360503,5375023700,1370962625154,598091705873,1413591331,23339,1168393,119.81,969.09,1.56
521.wrf_r,923997102890,5437682852,1383615302903,603313701775,1426248705,23537,1177445,119.95,969.54,1.56
521.wrf_r,932046940929,5477118255,1395206720952,608593908216,1439268896,23742,1188190,119.93,968.7,1.56
521.wrf_r,940112008044,5539377572,1407953986284,613799298564,1451936210,23939,1197502,119.99,968.08,1.56
521.wrf_r,948154050678,5579251785,1419491171874,619090534586,1465002665,24137,1207776,120.03,967.98,1.56
521.wrf_r,956213320988,5618730081,1431077922482,624353400355,1478101279,24341,1218474,120.01,967.21,1.56
521.wrf_r,964273492073,5679407787,1443815543105,629537993853,1491161025,24540,1227763,120.14,967.24,1.56
521.wrf_r,972314407132,5719231420,1455352921398,634830040303,1504325969,24742,1237929,120.13,966.38,1.56
521.wrf_r,980378997624,5768076539,1467383298082,640050096680,1517796061,24940,1247905,120.09,965.61,1.56
521.wrf_r,988444147083,5819294105,1479694911674,645285437244,1530720185,25140,1257356,120.24,965.62,1.56
521.wrf_r,996508637899,5858984730,1491241865935,650572560732,1543984324,25340,1267746,120.21,964.83,1.56
521.wrf_r,1004512609037,5919372262,1503844327779,655754820664,1557170644,25538,1277673,120.31,964.97,1.56
521.wrf_r,1012557676193,5958732886,1515448646389,661026855488,1570493243,25735,1287831,120.29,964.01,1.56
521.wrf_r,1020621977704,5997955636,1527014218019,666304478473,1583789740,25930,1298246,120.27,963.17,1.56
521.wrf_r,1028572050573,6060010507,1539603005719,671384449076,1593843722,26133,1311653,120.32,964.43,1.56
521.wrf_r,1036578061851,6100383494,1551249510542,676640711986,1605978575,26336,1323096,120.33,964.75,1.56
521.wrf_r,1044630963775,6162382410,1564037622003,681865733711,1618333738,26541,1332700,120.33,964.56,1.56
521.wrf_r,1052580815076,6201778590,1575640701194,687153360541,1630946479,26739,1343211,120.43,965.17,1.56
521.wrf_r,1060636804549,6241141457,1587353163206,692451356317,1643665744,26944,1353574,120.39,964.78,1.56
521.wrf_r,1068679443725,6302642237,1600129415484,697690723680,1655907288,27143,1363112,120.51,964.85,1.56
521.wrf_r,1076697448464,6340609506,1611541611112,702786562294,1668832352,27349,1376035,120.47,964.4,1.56
521.wrf_r,1084650572213,6380715252,1623048194216,707954135144,1681674130,27560,1387886,120.43,963.94,1.56
521.wrf_r,1092636019858,6437898480,1635790935843,713135416085,1694250788,27761,1397110,120.49,964.26,1.56
521.wrf_r,1100703501443,6476443901,1647439317804,718427027190,1707269546,27960,1407342,120.44,963.75,1.56
521.wrf_r,1108771957776,6536236094,1660330240248,723642204362,1719784304,28157,1416493,120.42,963.63,1.56
521.wrf_r,1116836425136,6574106238,1671944664897,728940686420,1732681308,28359,1426443,120.4,964.01,1.56
521.wrf_r,1124851351096,6610429520,1683555347753,734084867695,1745365889,28563,1437444,120.3,963.43,1.56
521.wrf_r,1132898273123,6670238489,1696340809878,739252693505,1757984757,28766,1446427,120.34,963.82,1.56
521.wrf_r,1140965118904,6707132715,1708111409066,744540565104,1770541414,28967,1456965,120.24,963.6,1.56
521.wrf_r,1148968122622,6742462453,1719256001455,749359444545,1782840246,29164,1468077,120.14,963.15,1.56
521.wrf_r,1157025422271,6802657444,1732053628635,754533826156,1795442449,29363,1477510,120.18,963.48,1.56
521.wrf_r,1165010080609,6839249664,1743551483660,759688798716,1807890560,29625,1489220,120.06,963.25,1.56
521.wrf_r,1173076675105,6876789091,1755257508457,764994401049,1820316272,29820,1499168,119.96,963.09,1.56
521.wrf_r,1181081413594,6934638350,1767819298131,769977571005,1832801938,30021,1508750,120,963.51,1.56
521.wrf_r,1189134192871,6972440536,1779488138648,775291668976,1845178908,30215,1519224,119.91,963.04,1.56
521.wrf_r,1197187708226,7031427663,1792291003361,780482287616,1857756567,30416,1529055,119.81,962.84,1.56
521.wrf_r,1205227409492,7067901551,1803721360283,785566760259,1870239279,30616,1539246,119.83,963.22,1.56
521.wrf_r,1213294485171,7104540965,1815496457587,790822873137,1883231172,30817,1549123,119.72,963.07,1.56
521.wrf_r,1221362473267,7164360671,1828378469864,796024062915,1895532418,31012,1557766,119.76,963.6,1.56
521.wrf_r,1229397146716,7200759690,1840117271412,801267888805,1907926795,31218,1568010,119.67,963.24,1.56
521.wrf_r,1237408965633,7238315888,1851717207343,806527320664,1920172888,31419,1578484,119.57,963.03,1.56
521.wrf_r,1245477042360,7297942250,1864563554364,811746105654,1932695513,31614,1587074,119.6,963.51,1.56
521.wrf_r,1253543958337,7334472275,1876362027001,817029083354,1945505293,31811,1596825,119.5,963.45,1.56
521.wrf_r,1261609442431,7371587651,1888113674989,822351028373,1957700818,32015,1606695,119.42,963.18,1.56
521.wrf_r,1269639330478,7432230676,1900861772132,827478348491,1969921820,32221,1616579,119.46,963.64,1.56
521.wrf_r,1277706311188,7469377622,1912605424670,832771236103,1982523881,32411,1626121,119.34,963.61,1.56
521.wrf_r,1285773347076,7530840139,1925467631440,837979747114,1994851003,32611,1635595,119.25,963.68,1.56
521.wrf_r,1293830029919,7567191311,1937263617243,843287739558,2006897822,32808,1645308,119.29,964.23,1.56
521.wrf_r,1301896660323,7605316979,1948894035777,848609390462,2019210232,33010,1655757,119.21,963.97,1.56
521.wrf_r,1309968068604,7665063135,1961787115779,853802160453,2031586304,33206,1664587,119.25,964.46,1.56
521.wrf_r,1318021288814,7701613639,1973485553276,859031722194,2043598080,33402,1675132,119.13,964.55,1.56
521.wrf_r,1326074660625,7739255787,1985208150362,864350750523,2055525262,33603,1684859,119.06,964.6,1.56
521.wrf_r,1334136677742,7799688514,1998041524462,869588116143,2067775997,33799,1693617,119.11,964.98,1.56
521.wrf_r,1342182893588,7836215178,2009758541220,874865289545,2080024461,34001,1703882,119,965.07,1.56
521.wrf_r,1350249809277,7873592369,2021517940868,880199433352,2091914930,34200,1713736,118.92,965.18,1.56
521.wrf_r,1358312917030,7934311396,2034345230950,885436076061,2103845211,34396,1722688,118.96,965.84,1.56
521.wrf_r,1366374088750,7971214177,2046120128052,890719416874,2116243233,34598,1733000,118.87,965.68,1.56
521.wrf_r,1374368425504,8026759816,2058708759389,895771518065,2128330600,34813,1743567,118.78,965.79,1.56
521.wrf_r,1382434614469,8065892748,2070597416006,901082560597,2140293743,35009,1753334,118.8,966.31,1.56
521.wrf_r,1390499978569,8104358481,2082229564687,906427511155,2152143725,35209,1763500,118.73,966.16,1.55
521.wrf_r,1398560069727,8164992858,2095065438755,911633054785,2164449758,35408,1772916,118.78,966.76,1.55
521.wrf_r,1406618944581,8201910103,2106870429308,916932238238,2176503558,35610,1783487,118.69,966.85,1.55
521.wrf_r,1414647557878,8240512742,2118384955103,922214859140,2188585527,35813,1794256,118.63,966.66,1.55
521.wrf_r,1422711986088,8299812122,2131253715665,927431175637,2200579201,36008,1803302,118.67,967.35,1.55
521.wrf_r,1430777346745,8338730471,2142887737637,932763001248,2212750584,36208,1813729,118.63,967.19,1.55
521.wrf_r,1438837652267,8376361276,2154661682493,938045782223,2224815555,36409,1824247,118.57,967.33,1.55
521.wrf_r,1446852176418,8436539993,2167381122708,943276631961,2236900197,36608,1833693,118.64,967.69,1.55
521.wrf_r,1454917308855,8475537102,2179022500325,948622343226,2248720547,36811,1844003,118.6,967.69,1.55
521.wrf_r,1462980474462,8537098870,2191911692349,953837330472,2260871274,37011,1853266,118.64,968.29,1.55
521.wrf_r,1471014562476,8576680649,2203567763499,959151282818,2273090001,37211,1863780,118.62,968.16,1.55
521.wrf_r,1479015376657,8615995036,2215011771917,964383953015,2285243603,37412,1874989,118.6,968.05,1.55
521.wrf_r,1487041372707,8677286135,2227777726124,969620729359,2297369486,37617,1884130,118.68,968.52,1.55
521.wrf_r,1495073223908,8716997877,2239407873233,974942308226,2309612150,37820,1894866,118.68,968.21,1.55
521.wrf_r,1502945325904,8777125812,2252124400837,980166287133,2321681796,38016,1904360,118.67,968.01,1.55
521.wrf_r,1510910913177,8818376534,2263771078270,985439212512,2333857306,38215,1915487,118.77,968.41,1.55
521.wrf_r,1518810551450,8858121416,2275437441594,990753702754,2346054138,38415,1926139,118.76,968.38,1.55
521.wrf_r,1526822415686,8919863679,2288128273335,995952048441,2358136401,38621,1936273,118.74,968.15,1.56
521.wrf_r,1534768497495,8959479253,2299789330483,1001245486431,2370362846,38818,1947007,118.84,968.43,1.56
521.wrf_r,1542741094137,8999590728,2311405785793,1006547383054,2382563276,39025,1957735,118.83,968.31,1.56
521.wrf_r,1550641471456,9062265779,2324128458138,1011721320803,2394647825,39226,1967540,118.92,968.65,1.56
521.wrf_r,1558593071797,9102863435,2335719821363,1017049590486,2406869847,39428,1978653,118.93,968.31,1.56
521.wrf_r,1566480958912,9162424648,2348438144894,1022221796113,2419020770,39622,1988562,118.92,968.06,1.56
521.wrf_r,1574443685486,9202674427,2360063742384,1027536137115,2431243105,39824,1999926,119.01,968.54,1.56
521.wrf_r,1582479665981,9242707747,2371563515140,1032830133583,2443376205,40025,2011029,119,968.23,1.56
521.wrf_r,1590383258793,9305228244,2384280943373,1038017424286,2455507083,40234,2021807,118.99,968.27,1.56
521.wrf_r,1598449547065,9345386844,2395904122075,1043327685145,2467727064,40431,2033040,119.08,968.67,1.56
521.wrf_r,1606492049402,9406574458,2408101760938,1048127884270,2479618655,40629,2043100,119.07,968.39,1.56
521.wrf_r,1614544774557,9446535358,2419681990248,1053410851832,2492015427,40833,2054391,119.13,968.62,1.56
521.wrf_r,1622538272071,9486044142,2431317224257,1058693828868,2504362550,41033,2064969,119.15,968.79,1.56
521.wrf_r,1630585866272,9546037838,2443994549331,1063859909292,2516615672,41234,2074913,119.14,968.45,1.56
521.wrf_r,1638649639383,9585448822,2455669356961,1069184064096,2528955000,41433,2085294,119.22,968.95,1.56
521.wrf_r,1646669435063,9628295012,2467288088822,1074399010414,2541364872,41637,2096677,119.22,968.65,1.56
521.wrf_r,1654733304455,9686223244,2479946125446,1079642442377,2553541417,41835,2106162,119.21,968.42,1.56
521.wrf_r,1662792610219,9726235286,2491629373077,1084958269477,2565942772,42032,2116875,119.29,968.98,1.56
521.wrf_r,1670600621764,9790136863,2504394047592,1090188016583,2578208271,42231,2126271,119.28,968.73,1.56
521.wrf_r,1678504188517,9830329593,2516066137057,1095495725903,2590628051,42425,2136909,119.37,968.84,1.56
521.wrf_r,1685829376094,9870737715,2527609897263,1100817901156,2603009703,42628,2148126,119.34,968.67,1.56
526.blender_r,7984631034,31529548,14525755198,3431046908,34863802,205,3531,77.52,407.2,1.71
526.blender_r,16053231643,99121636,26361653405,7171778198,76135067,406,4206,74.16,348.1,1.68
526.blender_r,24122894766,164253614,39257366571,9695840862,140762253,611,4332,97.38,280.77,1.87
526.blender_r,32179188834,260518131,49659723382,13496917004,202607154,810,4511,115.67,246.18,1.97
526.blender_r,40241653435,357142025,59954669105,17347415121,263546242,1012,4557,131.85,228.02,2.05
526.blender_r,48310232407,452565101,70199241437,21171703299,325610963,1212,4565,146.44,216.07,2.1
526.blender_r,56379837196,545632677,80721036753,24932200322,388173869,1407,4579,159.8,208.07,2.15
526.blender_r,64448476256,637846886,91154442870,28746801257,449765992,1609,4591,172,202.72,2.19
526.blender_r,72516731990,731887945,101709670994,32569650272,511072954,1805,4709,183.5,199.17,2.22
526.blender_r,80585932624,823463079,113000919229,36195637637,574996421,2013,4764,194.38,196.49,2.25
526.blender_r,88618411314,906663258,123165162490,40536097498,623956006,2207,5314,203.78,197.31,2.27
526.blender_r,96695282554,972987614,131933873804,45976554083,646771712,2404,5741,214.31,204.09,2.28
526.blender_r,104767144314,1036102470,142865411552,50415303950,690981501,2600,5901,224.82,206.73,2.3
526.blender_r,112837485520,1073788979,157041680316,53820486406,753238622,2798,5912,236.04,208.4,2.32
526.blender_r,120905564472,1144955998,168477037265,57694486263,809620160,3000,5946,243.62,208.18,2.33
526.blender_r,128943172613,1238881225,178560089167,61524595117,871686546,3203,6077,249.65,205.07,2.34
526.blender_r,137001154279,1314962264,189225420001,65616998721,926004606,3397,6463,256.47,204.36,2.35
526.blender_r,145078126350,1336021104,203057695461,68717434098,994552114,3587,6469,264.93,204.23,2.37
526.blender_r,153131806839,1358310999,217608640249,71621279611,1065948837,3780,6554,273.34,204.27,2.38
526.blender_r,161183261928,1377480157,231746421024,74710650369,1133888236,3978,6852,280.69,204.5,2.39
526.blender_r,169232252667,1401893591,245574640981,77595487775,1206634161,4175,7217,287.66,203.55,2.4
526.blender_r,177264073417,1419888218,259867594229,80516087930,1278776220,4364,7220,293.87,203.27,2.41
526.blender_r,185335748489,1437542359,273691070137,83483398756,1349734510,4558,7423,299.19,202.93,2.42
526.blender_r,193323014507,1458965856,287210267494,86394112894,1423826774,4750,7428,304.5,201.96,2.42
526.blender_r,201380913679,1485918640,299934054633,89761998852,1489556355,4940,7809,309.69,201.46,2.43
526.blender_r,209445547537,1513821819,313258514319,93311976873,1548561417,5137,8464,314.2,201.95,2.43
526.blender_r,217493232195,1543061604,330699831971,96884868326,1596589037,5322,8607,316.25,207.04,2.43
526.blender_r,225455013547,1614768936,344516149470,100583508751,1649526098,5524,9458,319.4,208.63,2.44
526.blender_r,233529439368,1634953165,362159399684,104026695633,1699746021,5716,9503,321.49,212.59,2.44
526.blender_r,241601099346,1690551233,377209387124,107618692637,1753814323,5916,9515,322.98,214.98,2.44
526.blender_r,249670919717,1773502976,391605109046,111425762361,1805095278,6118,9520,322.99,216.87,2.44
526.blender_r,257741872994,1837766255,406715073060,115026928470,1858738021,6310,9644,321.55,218.37,2.44
526.blender_r,265808801407,1874550864,423394639494,118472705999,1911343093,6499,9853,323.49,221.13,2.44
526.blender_r,273879976576,1935464129,439346826916,122080041192,1962150340,6700,9865,324.76,223.83,2.44
526.blender_r,281955694774,1964891551,455354695359,125358398198,2021212546,6889,9905,326.57,225.26,2.44
526.blender_r,290010495123,2056914677,468347723281,129019779408,2079162879,7086,9913,327.35,225.3,2.44
526.blender_r,298080302963,2134109360,482824093978,132648456527,2134563415,7282,9925,325.82,225.98,2.44
526.blender_r,306150523930,2224972933,496100348177,136366727209,2191317876,7474,9928,326.25,226.54,2.44
526.blender_r,314194308662,2289277339,512298692758,139972700373,2242013723,7666,9928,326.8,227.96,2.44
526.blender_r,322265732811,2348869023,527835202024,143742536328,2291269267,7867,9929,329.02,230.08,2.45
526.blender_r,330339130920,2393398606,543794384571,147111110361,2348596056,8059,9931,329.88,231.52,2.45
526.blender_r,338414459665,2420250124,560548497957,150360451368,2405470458,8247,9934,329.57,232.93,2.45
526.blender_r,346488003213,2458393334,576369929205,153774350188,2462090591,8441,9947,330.39,233.95,2.45
526.blender_r,354557358918,2562920528,587506282506,157611179363,2522323606,8638,10060,331.14,232.89,2.45
526.blender_r,362626862038,2643330355,602891437445,161165030168,2576294279,8831,10077,329.27,233.7,2.45
526.blender_r,370698571612,2684569559,620290238550,164754084797,2624856158,9025,10078,331.68,235.94,2.45
526.blender_r,378770296700,2732690445,637221310922,168448744939,2671827077,9222,10082,333.82,238.44,2.45
526.blender_r,386840011458,2820676533,651223154879,172216961329,2724802170,9417,10086,334.32,239.08,2.45
526.blender_r,394907764654,2918738880,663822231306,175794617959,2785893479,9616,10087,333.43,238.3,2.45
526.blender_r,402977609893,3003421695,677870418417,179640518716,2836740312,9809,10089,334.14,238.97,2.45
526.blender_r,411051887067,3051565803,693458078731,182872737151,2897558857,9999,10093,332.92,239.42,2.45
526.blender_r,419119919011,3139873202,706498031661,186525602913,2955734204,10200,10096,331.98,238.87,2.45
526.blender_r,427192519811,3217718477,719304130287,190095606647,3016795818,10395,10101,331.82,238.61,2.45
526.blender_r,435265022564,3277816194,733667246498,193624626687,3075036387,10592,10101,332.43,238.46,2.45
526.blender_r,443339899128,3308111294,751539522261,197032845013,3125656774,10781,10105,333.84,240.14,2.45
526.blender_r,451409853790,3378549284,766775461539,200829305426,3174732884,10977,10105,335.32,241.45,2.45
526.blender_r,459479305491,3475511274,779769872213,204750303190,3226807462,11174,10108,335.44,241.7,2.45
526.blender_r,467551920856,3523036715,796258414924,208280708172,3278606024,11363,10112,336.1,242.75,2.45
526.blender_r,475622856906,3591896101,811041195724,211899977102,3332279935,11554,10120,336.43,243.46,2.45
526.blender_r,483691945322,3664113452,825866751136,215628279326,3383799717,11757,10120,337.38,244.2,2.45
526.blender_r,491761355810,3745654710,839970632650,219412908225,3436321409,11955,10121,337.74,244.35,2.45
526.blender_r,499828984020,3848319161,852839158317,223050413274,3495187037,12148,10122,336.97,244.04,2.45
526.blender_r,507898354315,3927215727,867417055762,227027739836,3541497124,12340,10124,337.6,244.79,2.45
526.blender_r,515969387559,3992171859,883078411452,230836092340,3589179856,12537,10140,338.87,245.99,2.45
526.blender_r,524037513835,4091615876,894789118524,234538064480,3650817304,12731,10287,338.71,245.13,2.45
526.blender_r,532113198502,4142731788,910176754569,237709639163,3713729178,12922,10417,337.22,245.15,2.45
526.blender_r,540187982290,4194442311,925789091240,240778221938,3777701793,13114,10472,336.68,244.98,2.45
526.blender_r,548263874193,4218349478,942729259283,244011987023,3835450795,13306,10547,337.76,245.74,2.45
526.blender_r,556335124898,4276564184,958820577285,247619073203,3885967810,13505,10620,337.95,246.81,2.45
526.blender_r,564406860642,4343216717,974594358658,251147039906,3940274955,13698,10661,337.86,247.1,2.45
526.blender_r,572479113371,4400250088,991168001944,254680172662,3991570145,13893,10673,338.76,248.34,2.45
526.blender_r,580548130022,4507026745,1002280345782,258511910484,4052003069,14093,10678,338.55,247.39,2.45
526.blender_r,588618426045,4583999933,1016922251606,262408503888,4100289381,14283,10686,339.11,248.02,2.45
526.blender_r,596687771774,4658845519,1032042498790,266139261642,4150705007,14482,10776,339.91,248.67,2.45
526.blender_r,604756560673,4747256441,1046520274420,269691952302,4207049467,14681,10835,339.32,248.56,2.45
526.blender_r,612826718204,4815031561,1061430229292,273470060714,4256903299,14877,10857,339.99,249.35,2.45
526.blender_r,620900038655,4883289597,1076770194289,276727992370,4318163402,15073,10874,339.41,249.35,2.45
526.blender_r,628974488505,4947090173,1092407635010,279855371184,4380900097,15267,10885,338.87,249.26,2.45
526.blender_r,637050502236,4974483806,1109310264079,283152201858,4437453922,15458,10895,339.74,250.03,2.45
526.blender_r,645118843551,5065109514,1121740699949,286822571800,4497603415,15662,10906,340.15,249.45,2.46
526.blender_r,653189332968,5145166550,1134971359859,290496067767,4555595494,15859,10916,340.03,249.18,2.46
526.blender_r,661261712270,5182876518,1153191175946,294159210678,4599804952,16061,10929,341.15,250.5,2.46
526.blender_r,669334343346,5221326779,1170893904229,297796423349,4645656498,16255,10941,342.3,251.9,2.46
526.blender_r,677404409609,5324981704,1182912954878,301751892947,4700918385,16452,10950,342.78,251.7,2.46
526.blender_r,685475594339,5396015284,1198214579413,305470760259,4751141974,16647,10956,343.11,252.18,2.46
526.blender_r,693544424060,5483796796,1210055932927,309339688535,4807502803,16846,11037,343.59,251.71,2.46
526.blender_r,701613553886,5566583942,1222926552486,312971819148,4866790417,17042,11097,343.37,251.22,2.46
526.blender_r,709683972407,5629556920,1238165488165,316490096476,4922115155,17244,11107,342.99,251.42,2.46
526.blender_r,717754540261,5711086465,1253235533167,320082774240,4976000239,17442,11113,342.66,251.85,2.46
526.blender_r,725824703207,5793946882,1267033926290,323658440092,5034052913,17639,11247,342.58,251.62,2.46
526.blender_r,733895759785,5834716475,1282981231364,327187279288,5087069102,17834,11269,343.1,252.06,2.46
526.blender_r,741967580061,5897486203,1298345779425,330993583811,5135340735,18029,11284,343.48,252.77,2.46
526.blender_r,750037718122,5961647639,1313121209998,334611120549,5190277799,18227,11291,343.9,252.9,2.46
526.blender_r,758109891535,6011064419,1328501860296,338225893856,5243038394,18424,11307,344.55,253.42,2.46
526.blender_r,766182007478,6083764258,1344044348960,342033413031,5291324569,18621,11316,344.94,254,2.46
526.blender_r,774251175454,6147411253,1358148775051,345768031558,5344510237,18821,11330,345.4,254.01,2.46
526.blender_r,782319808655,6240505718,1371692909606,349583503517,5398374698,19017,11473,345.63,254.12,2.46
